"Date","Flow","Conc","Rainfall","ET"
1981-11-05,78.7270995178223,131.961009660812,1.895,0.095
1981-11-06,173.0006642313,142.054630998505,0.39,0.1
1981-11-07,286.894535392761,145.595474569476,0,0.12
1981-11-08,296.657472806931,145.814391752353,0,0.125
1981-11-09,272.933148864746,145.407053457893,0.005,0.09
1981-11-10,252.118331298828,144.954850674657,0.08,0.095
1981-11-11,234.619760785103,144.54583806356,0,0.105
1981-11-12,218.265936419487,144.084962170022,0,0.115
1981-11-13,201.960279738426,143.548401252118,0,0.115
1981-11-14,185.696971496582,142.936465872506,0,0.12
1981-11-15,171.794008283615,142.309454606504,0,0.125
1981-11-16,158.399080051422,141.59749149314,0,0.135
1981-11-17,145.940143325806,140.80805978574,0,0.12
1981-11-18,135.516660050392,140.035625670756,0,0.125
1981-11-19,125.208890365601,139.138266476099,0,0.135
1981-11-20,115.381299163818,138.446253844963,0,0.135
1981-11-21,106.482118543625,137.454714967716,0,0.12
1981-11-22,98.4893682465553,136.896608890534,0,0.12
1981-11-23,90.7212905344963,136.053241003816,0,0.125
1981-11-24,86.1647266168594,135.657291159483,0,0.125
1981-11-25,77.4975590214729,134.332462170245,0,0.125
1981-11-26,72.6734958033562,133.589833739704,0,0.115
1981-11-27,68.5594705886841,132.691769660405,0,0.105
1981-11-28,63.1596273570061,131.713977839283,0,0.115
1981-11-29,60.0089113621712,131.174953937504,0,0.11
1981-11-30,57.1618674998283,130.696254768742,0.02,0.095
1981-12-01,54.4802310476303,115.877290911014,0,0.11
1981-12-02,53.1590652842522,115.964014850705,0,0.1
1981-12-03,50.2405266952515,115.582220877262,0,0.095
1981-12-04,47.8313046531677,115.288536230856,0,0.105
1981-12-05,45.8341874132156,115.216880874145,0,0.105
1981-12-06,43.529824516058,114.927406845957,0,0.105
1981-12-07,41.9722915267944,114.557362054243,0,0.1
1981-12-08,40.2279117395878,114.521800605365,0,0.11
1981-12-09,36.5325452494621,113.922214299955,0,0.11
1981-12-10,35.3078685488701,113.601551619199,0,0.1
1981-12-11,34.1284729578495,113.361140365097,0,0.11
1981-12-12,33.2993225941658,113.40749943182,0,0.115
1981-12-13,31.5917783508301,113.003583420764,0,0.1
1981-12-14,29.663609916687,112.440801876329,0.005,0.1
1981-12-15,30.0386704483032,112.444824879413,0,0.105
1981-12-16,27.6875974905491,112.146420223357,0,0.105
1981-12-17,28.7438255422115,112.543058899702,0,0.095
1981-12-18,27.5414789834023,112.148828658977,0,0.105
1981-12-19,26.4199745810032,111.824597536069,0,0.115
1981-12-20,26.3337509453297,111.879430855645,0,0.105
1981-12-21,24.4815172221661,111.184614016587,0,0.11
1981-12-22,23.391425870657,111.065197881665,0,0.105
1981-12-23,25.8916868057251,112.067582161317,0,0.09
1981-12-24,24.6057977044582,111.754619986768,0.01,0.1
1981-12-25,25.4666482219696,112.034649761166,0,0.085
1981-12-26,24.9701175115108,112.042207636791,0,0.1
1981-12-27,24.5542999932766,111.893170143064,0,0.1
1981-12-28,25.0400007033348,112.207899530824,0,0.09
1981-12-29,23.8130929043293,111.438427057165,0,0.085
1981-12-30,24.6575139801502,111.087070369348,0.355,0.06
1981-12-31,27.8849553301334,111.496976404094,0.04,0.08
1982-01-01,46.4936187639236,86.0412052528841,0.01,0.095
1982-01-02,44.8069042958021,85.9943949582258,0,0.09
1982-01-03,43.3461630226374,85.691234523188,0,0.07
1982-01-04,39.8324180719852,85.3325676462923,0,0.08
1982-01-05,40.5861397404671,84.6867183509256,0.635,0.1
1982-01-06,43.7033695073128,84.7018598657909,0,0.095
1982-01-07,56.6265904998779,86.9494265569281,0,0.1
1982-01-08,54.0571943354607,86.7304951554892,0,0.11
1982-01-09,51.247543419838,86.4410774210149,0,0.1
1982-01-10,48.2988859782219,86.1593249662827,0,0.105
1982-01-11,46.7529568629265,86.0030868120928,0,0.105
1982-01-12,43.660046718359,85.525481288882,0,0.125
1982-01-13,41.4336411674023,85.3673267345697,0,0.13
1982-01-14,39.110530777216,84.5893080892795,0.21,0.13
1982-01-15,37.6263112828732,83.7280904996132,0.04,0.12
1982-01-16,38.7778770182133,84.6082185998693,0,0.12
1982-01-17,39.1919016187191,84.5512250976485,0,0.11
1982-01-18,37.7656312177181,84.5256028912508,0,0.12
1982-01-19,37.0275967829227,84.4463499190398,0,0.12
1982-01-20,35.2655448534489,84.1055783394824,0,0.12
1982-01-21,32.2944419322014,83.2641230102612,0,0.12
1982-01-22,31.9915255465508,83.5622983411124,0,0.12
1982-01-23,29.5789126205444,82.7735735532983,0,0.1
1982-01-24,28.6935718531609,82.3656943756712,0,0.12
1982-01-25,27.6209733674526,82.2262523712091,0,0.12
1982-01-26,27.0249639681578,82.355033515571,0.04,0.115
1982-01-27,25.6837991979122,81.5017189162225,0,0.12
1982-01-28,26.7542237641811,82.3908429095574,0,0.105
1982-01-29,26.0931704823971,82.0324980311236,0,0.09
1982-01-30,25.8845017734766,82.242061752761,0,0.08
1982-01-31,25.3536360209584,81.6451475251787,0.05,0.09
1982-02-01,26.5061286296844,93.9706079818051,0.735,0.09
1982-02-02,49.0592978520393,102.294465879982,0.145,0.08
1982-02-03,84.8762384319305,108.096117650596,0,0.09
1982-02-04,81.8332127766609,107.763293918229,0.055,0.095
1982-02-05,75.8804404225349,107.424344630123,0.03,0.08
1982-02-06,70.763941681385,107.008486881101,0,0.11
1982-02-07,69.1085411529541,106.712689975158,0,0.1
1982-02-08,67.5469029312134,105.644964345166,0.62,0.09
1982-02-09,81.5081931667328,106.324389272824,0.155,0.095
1982-02-10,99.061135368824,108.065829658782,0.1,0.11
1982-02-11,94.6935655832291,107.909259848292,0.03,0.105
1982-02-12,91.4541016011238,107.528398264638,0,0.11
1982-02-13,90.4209139342308,107.741903047892,0.01,0.115
1982-02-14,83.9078726592064,107.353302993007,0,0.11
1982-02-15,78.4138900513649,106.751695869701,0.02,0.09
1982-02-16,75.4214865407944,106.505050585611,0.035,0.1
1982-02-17,73.1696691665649,105.888906803698,0.515,0.13
1982-02-18,84.5861136007309,106.710204733202,0.115,0.12
1982-02-19,94.7538703398704,107.844026266207,0,0.125
1982-02-20,95.2815239195824,108.106108121057,0,0.135
1982-02-21,87.2347591085434,107.518800620449,0.125,0.12
1982-02-22,83.5874591832161,107.045941053159,0,0.12
1982-02-23,76.2623983073235,106.539236791526,0,0.13
1982-02-24,72.8149343876839,106.331835824172,0,0.15
1982-02-25,66.3060363926888,105.551757555997,0,0.155
1982-02-26,61.4466464157104,105.282814645826,0,0.135
1982-02-27,57.8186939697266,104.514742382193,0,0.13
1982-02-28,52.7972255630493,103.903186911066,0,0.14
1982-03-01,50.6321741037369,109.846879559058,0,0.12
1982-03-02,44.7507608218193,109.041415192073,0,0.125
1982-03-03,43.8824517359734,109.125298277752,0,0.14
1982-03-04,39.0077585184574,108.09633115314,0.125,0.12
1982-03-05,39.496473927021,107.960504502202,0.29,0.14
1982-03-06,41.0182958292961,107.74262290526,0.445,0.12
1982-03-07,63.7058034210205,110.160469689741,0.6,0.135
1982-03-08,123.645691161156,113.383337347072,0,0.14
1982-03-09,132.068931105614,113.687052886925,0,0.14
1982-03-10,123.711149535179,113.549958919812,0,0.11
1982-03-11,113.737831544876,113.228720530173,0.08,0.1
1982-03-12,110.303992325783,113.200180287347,0.025,0.14
1982-03-13,117.127797958374,113.468308175263,0.005,0.14
1982-03-14,109.300054841995,113.320448869287,0.015,0.145
1982-03-15,101.781433838844,113.103958921971,0.01,0.14
1982-03-16,93.7419334421158,112.837031941275,0,0.15
1982-03-17,85.5266338438988,112.599330658661,0,0.15
1982-03-18,78.9884951395988,112.239201884477,0,0.15
1982-03-19,72.2944917206764,111.989290394334,0,0.14
1982-03-20,67.9173044819832,111.786412808974,0,0.16
1982-03-21,61.0893047714233,111.376782496358,0,0.16
1982-03-22,57.0018152389526,110.978672045858,0.08,0.16
1982-03-23,54.0023767924309,110.578430531474,0.415,0.15
1982-03-24,51.1795791020393,109.363923969609,0.71,0.16
1982-03-25,73.6414212722778,111.260876973693,0.125,0.15
1982-03-26,123.271237808228,113.459524873923,0.065,0.145
1982-03-27,128.779990097046,113.731875316857,0.01,0.15
1982-03-28,123.571880083084,113.560656815856,0.36,0.11
1982-03-29,123.5541512146,112.808240875508,1.985,0.09
1982-03-30,266.810606960297,114.957748324223,0.185,0.11
1982-03-31,390.028567874908,115.602673109369,0.025,0.13
1982-04-01,371.81581167984,189.521185522924,0.005,0.12
1982-04-02,347.57326758194,189.155532537028,0,0.13
1982-04-03,326.120782928467,188.781935271735,0,0.12
1982-04-04,307.568756919861,188.409383704686,0,0.135
1982-04-05,287.937561738968,187.984860174996,0,0.145
1982-04-06,269.463195104599,187.561237419582,0,0.15
1982-04-07,244.566689058304,187.1624784976,0,0.13
1982-04-08,225.024435024261,186.604267185204,0,0.11
1982-04-09,205.964369569778,186.081419690199,0,0.15
1982-04-10,188.983749574661,185.620692209793,0,0.15
1982-04-11,175.111637269974,184.940537383616,0.225,0.125
1982-04-12,167.958300003052,184.554648005109,0,0.13
1982-04-13,159.411026241302,184.048702458255,0,0.125
1982-04-14,147.312658660889,183.806961973436,0,0.135
1982-04-15,136.160099674225,182.590899877553,0.185,0.125
1982-04-16,124.975400957108,181.635385693306,0,0.14
1982-04-17,115.463604827881,180.951443159956,0,0.115
1982-04-18,106.922006074905,179.99050751187,0,0.16
1982-04-19,98.3443057689667,179.327421218742,0,0.135
1982-04-20,90.2465766429901,178.342698603052,0.025,0.12
1982-04-21,87.2193518285751,178.121036450971,0,0.15
1982-04-22,80.949638589859,176.88052531844,0.015,0.15
1982-04-23,73.6153937597275,175.458305358779,0,0.12
1982-04-24,69.9319967708588,174.290945989362,0.275,0.11
1982-04-25,79.499738904953,175.08284235445,0.215,0.1
1982-04-26,114.002299314499,180.90575587379,0.075,0.1
1982-04-27,117.875128047943,181.286910421985,0.265,0.12
1982-04-28,121.772188434601,181.334578991823,0.04,0.13
1982-04-29,124.687622407913,181.884877166201,0.085,0.145
1982-04-30,117.527369417191,181.043674642532,0.03,0.15
1982-05-01,110.318163618088,143.532489776965,0.075,0.15
1982-05-02,106.050608823776,143.183837396212,0,0.14
1982-05-03,99.7269359912872,142.825625575657,0.195,0.13
1982-05-04,94.866214553833,142.13841101797,0.19,0.13
1982-05-05,98.3721944732666,141.964820623619,0.57,0.15
1982-05-06,130.325253765106,143.799726707764,0,0.14
1982-05-07,150.413221418381,145.152814514239,0,0.15
1982-05-08,140.637870897293,144.859974247243,0,0.19
1982-05-09,128.104456865311,144.361222823059,0,0.18
1982-05-10,117.137541395187,143.849910924256,0.045,0.19
1982-05-11,108.209151140213,143.461229722624,0.005,0.16
1982-05-12,98.5590276031494,142.702589998609,0,0.16
1982-05-13,91.3648862133026,142.383435371915,0,0.15
1982-05-14,83.308506357193,141.743770597923,0,0.14
1982-05-15,78.0689478549957,141.155598401022,0,0.17
1982-05-16,71.9961236200333,140.727810411555,0,0.16
1982-05-17,65.2918366384506,139.679032179494,0,0.15
1982-05-18,59.2561608123779,138.952581081632,0,0.17
1982-05-19,55.2531238031387,138.459522375802,0,0.145
1982-05-20,51.6314219064713,137.452092492218,0.08,0.15
1982-05-21,50.4828215551376,137.04779678541,0.07,0.16
1982-05-22,51.5345664052963,137.765992669326,0.045,0.16
1982-05-23,50.9669708948135,136.728029247145,0.915,0.15
1982-05-24,67.2798789520264,138.982832450461,0.305,0.16
1982-05-25,124.700758298874,144.252143062849,0.405,0.16
1982-05-26,157.583316730499,145.304594354236,0.435,0.17
1982-05-27,212.031807495117,146.561561485209,0.63,0.16
1982-05-28,253.816135227203,147.257120774356,1.2,0.15
1982-05-29,331.744605037689,148.283510277736,0.84,0.16
1982-05-30,390.268931613922,148.787755520259,0.285,0.145
1982-05-31,401.624601264954,148.894441543597,0.125,0.13
1982-06-01,412.846511451721,147.86795993386,0.455,0.145
1982-06-02,359.90547731781,147.3779950349,0.68,0.12
1982-06-03,376.859612003326,147.474044336724,0.45,0.13
1982-06-04,386.968270381927,147.546719440669,0.22,0.145
1982-06-05,387.859122249603,147.512406164969,0.755,0.15
1982-06-06,398.085758701324,147.484984072264,0.85,0.15
1982-06-07,454.494578647614,147.882580668816,0.005,0.165
1982-06-08,477.991220127106,148.100076320774,0,0.19
1982-06-09,455.628969264984,147.990756281474,0.005,0.185
1982-06-10,401.690021263123,147.648747224281,0,0.18
1982-06-11,377.09027848053,147.468119637431,0,0.18
1982-06-12,340.552918300629,147.135443744354,0.025,0.17
1982-06-13,316.780348449707,146.86142259378,0.155,0.18
1982-06-14,310.422279296875,146.77703873786,0.005,0.18
1982-06-15,295.73614956665,146.629156379423,0,0.15
1982-06-16,278.420635505676,146.391441212015,0.005,0.15
1982-06-17,264.625028682709,146.09898812318,0.86,0.16
1982-06-18,287.591821109772,146.260970672724,1.815,0.12
1982-06-19,384.040774238586,147.116212136833,0.985,0.125
1982-06-20,467.87875302124,147.736599853234,0.025,0.16
1982-06-21,531.07316998291,148.165837708317,0.025,0.15
1982-06-22,439.066719051361,147.597718917853,0.54,0.16
1982-06-23,452.879147094727,147.665480569864,0.64,0.175
1982-06-24,473.602387931824,147.748044165935,1.145,0.17
1982-06-25,561.563371738434,148.15247645625,0.67,0.175
1982-06-26,556.992036857605,148.12264024019,0.27,0.18
1982-06-27,562.709614513397,148.163692578036,0.28,0.17
1982-06-28,525.742976379395,148.007623694701,0.245,0.17
1982-06-29,494.541441959381,147.85676271829,0.175,0.18
1982-06-30,466.753444786072,147.734667554328,0.235,0.19
1982-07-01,424.408439064026,136.26041871698,0,0.18
1982-07-02,393.240218177795,136.126938154922,0,0.175
1982-07-03,369.835615962982,135.99273197006,0,0.19
1982-07-04,354.369725795746,135.928053789348,0.04,0.18
1982-07-05,336.252227931976,135.759449474325,0.675,0.185
1982-07-06,327.713603031158,135.647545267058,0.465,0.17
1982-07-07,369.036484645843,136.02384622695,0.31,0.16
1982-07-08,373.750351615906,136.073222078282,0.055,0.15
1982-07-09,357.080047416687,135.981539464197,0.195,0.15
1982-07-10,330.817664707184,135.779460438135,0.035,0.15
1982-07-11,307.459926303864,135.584920797248,0.03,0.16
1982-07-12,282.496095523834,135.328614391338,0.01,0.16
1982-07-13,262.792177640915,135.094678878915,0.11,0.17
1982-07-14,241.211351259232,134.78474913343,0.08,0.17
1982-07-15,226.318844877243,134.534475598941,0.095,0.17
1982-07-16,209.792838863373,134.194641112278,0.315,0.15
1982-07-17,201.614845275879,134.008200427601,0.005,0.16
1982-07-18,193.330324403763,133.808816028498,0.56,0.17
1982-07-19,186.313093046188,133.529105283258,0.715,0.15
1982-07-20,184.848573612213,133.461986762182,0.19,0.17
1982-07-21,181.33540704155,133.38852107785,0.01,0.19
1982-07-22,193.77144726944,133.805357030087,0.075,0.18
1982-07-23,190.771350858688,133.744301415087,0.135,0.17
1982-07-24,185.539515684128,133.627517175235,0.145,0.19
1982-07-25,177.237907930374,133.404803578517,0,0.19
1982-07-26,173.749009830475,133.311596404769,0.36,0.18
1982-07-27,162.243003171921,132.903857934408,0.21,0.18
1982-07-28,156.72513286972,132.731288775323,0.025,0.18
1982-07-29,175.527278169632,133.424861609021,0.025,0.19
1982-07-30,177.250183286667,133.523817810077,0.015,0.17
1982-07-31,163.884601257324,133.08856770449,0,0.15
1982-08-01,152.344519790649,147.169724096714,0,0.17
1982-08-02,141.951985019684,146.75199687019,0.065,0.19
1982-08-03,132.745830472946,146.322077919509,0.13,0.17
1982-08-04,126.591664838791,146.002102371451,0.06,0.17
1982-08-05,127.685135662079,146.060929343601,0.255,0.17
1982-08-06,126.478596969604,145.988061212331,0,0.17
1982-08-07,135.879666732788,146.482718458566,0.025,0.14
1982-08-08,126.788385160446,146.017397909103,0.33,0.15
1982-08-09,119.503064159393,145.591008023704,0.01,0.14
1982-08-10,114.844260637283,145.292167629089,0.26,0.16
1982-08-11,106.774272720337,144.709347012231,0.145,0.17
1982-08-12,104.920537826538,144.533640588283,1.46,0.17
1982-08-13,149.511212177277,146.988674215331,0.285,0.175
1982-08-14,219.295777282715,148.88018112992,0.635,0.17
1982-08-15,239.127047023773,149.2040804881,0.21,0.18
1982-08-16,277.538733394623,149.729642937639,0,0.17
1982-08-17,273.007861228943,149.701851474339,0.005,0.19
1982-08-18,250.150186216354,149.425672878173,0,0.17
1982-08-19,230.814799043655,149.132832922171,0.095,0.16
1982-08-20,212.304874668121,148.809585685996,0.06,0.155
1982-08-21,195.798061222076,148.463064798711,0.14,0.16
1982-08-22,182.594702180862,148.141163626257,0.01,0.18
1982-08-23,171.985787109375,147.845863754704,0.1,0.16
1982-08-24,160.496075239182,147.471451636084,0.15,0.16
1982-08-25,154.103421293259,147.247223249469,0,0.17
1982-08-26,150.309303356171,147.105754656802,0.155,0.16
1982-08-27,139.388780759811,146.646589256189,0.01,0.17
1982-08-28,137.436248905182,146.560216828951,0,0.17
1982-08-29,126.363860973358,146.168487753671,0,0.17
1982-08-30,116.879422727585,145.596558220602,0.265,0.15
1982-08-31,114.310285642624,145.312276263147,0.07,0.14
1982-09-01,123.174309720993,170.258475447288,0.085,0.14
1982-09-02,117.64864704895,169.911247891345,0.015,0.17
1982-09-03,115.433142074585,170.127464411641,0.12,0.17
1982-09-04,107.316659454346,169.204321947554,0.13,0.16
1982-09-05,100.438155977249,168.38973482361,0.23,0.16
1982-09-06,105.058554624557,169.008149349815,0.1,0.16
1982-09-07,121.988814544678,170.62582543937,0.085,0.14
1982-09-08,125.335627639771,171.24957030739,0.03,0.14
1982-09-09,126.354615205765,171.528044332855,0.045,0.14
1982-09-10,121.547270877838,171.002932181498,0.32,0.15
1982-09-11,127.301437606812,171.546154216288,0.01,0.16
1982-09-12,124.167855419159,171.293215805263,0.245,0.13
1982-09-13,119.170968244553,170.916120011576,0.01,0.14
1982-09-14,110.907504211426,170.546293025283,0.03,0.14
1982-09-15,105.666949752808,170.290504085332,0.025,0.14
1982-09-16,97.8376607990265,169.656884000666,0,0.15
1982-09-17,93.1587986736298,169.405154714487,0,0.15
1982-09-18,84.151059173584,168.6264689139,0,0.15
1982-09-19,77.837785074234,168.03396928225,0,0.15
1982-09-20,71.8553248233795,167.27515768172,0.06,0.15
1982-09-21,66.902090965271,166.080127578607,0.205,0.15
1982-09-22,67.7416446304321,163.958352261845,1.6,0.15
1982-09-23,112.773873258591,169.116196138696,1.185,0.14
1982-09-24,165.165420030594,172.759141990963,0.36,0.14
1982-09-25,213.076063325882,174.576067987688,0.21,0.13
1982-09-26,236.359674037933,175.032386436233,2.32,0.11
1982-09-27,320.640830020905,176.309275907804,0.78,0.11
1982-09-28,372.322578609467,176.855982345823,0.62,0.12
1982-09-29,416.913711185455,177.269687313863,0.185,0.12
1982-09-30,432.324332183838,177.411983475806,0.285,0.11
1982-10-01,427.852224212646,264.66736050851,0.15,0.12
1982-10-02,420.597859775543,264.530613604705,0.46,0.13
1982-10-03,403.81882837677,263.960115662046,0.945,0.095
1982-10-04,428.60391765976,264.316378527147,0.335,0.105
1982-10-05,460.539093589783,238.36281504378,0.92,0.13
1982-10-06,412.77440353775,185.803297498053,0.46,0.135
1982-10-07,572.845288841248,200.19194333803,0.185,0.11
1982-10-08,486.24075087738,193.090931923361,0.185,0.11
1982-10-09,523.038969223022,196.355579669218,0,0.14
1982-10-10,485.351865470886,193.229737823729,0,0.14
1982-10-11,493.212989398956,202.675300455525,0.035,0.115
1982-10-12,448.353797283173,190.003914529672,0.025,0.11
1982-10-13,433.515870689392,212.691690220093,0,0.12
1982-10-14,388.607479892731,183.939165153026,0,0.145
1982-10-15,365.311787895203,219.505932935536,0,0.135
1982-10-16,345.443657169342,179.00307670773,0,0.135
1982-10-17,319.773086309433,231.149116749548,0.035,0.155
1982-10-18,304.794688920975,173.705170541582,0.065,0.11
1982-10-19,281.206532408714,248.008128879409,0,0.11
1982-10-20,253.768636594772,166.001493650735,0.01,0.115
1982-10-21,250.674686697006,260.054928299043,0.015,0.11
1982-10-22,203.37470340538,163.523005872903,0.03,0.12
1982-10-23,206.813216802597,245.87109669968,0.39,0.11
1982-10-24,178.557621391296,153.92358822606,0.03,0.115
1982-10-25,193.180283173561,245.864382044439,0,0.13
1982-10-26,161.335370609283,156.327949411612,0,0.12
1982-10-27,167.999908332825,254.230282759977,0.005,0.115
1982-10-28,134.997773597717,161.757868685179,0,0.1
1982-10-29,136.669434640884,250.154908340569,0.025,0.1
1982-10-30,113.092292449951,164.607934229243,0.015,0.1
1982-10-31,113.052368913651,245.564060783883,0,0.08
1982-11-01,103.14017433548,101.657775892112,0.57,0.09
1982-11-02,172.986809520721,104.345831077377,0.04,0.105
1982-11-03,196.303327947617,107.387619437348,0,0.1
1982-11-04,188.000308481216,106.319734590799,0.14,0.1
1982-11-05,176.604429935455,104.975197369885,0.215,0.11
1982-11-06,171.729891702652,101.676048430545,0.075,0.1
1982-11-07,171.285861503601,104.96819461531,0.215,0.085
1982-11-08,175.203799455643,105.055860733439,0.815,0.08
1982-11-09,209.459620353699,105.12602881967,1.49,0.09
1982-11-10,352.000789588928,115.458403746305,0,0.09
1982-11-11,431.570383415222,120.996632215431,0,0.09
1982-11-12,389.230330619812,120.332390709989,0,0.09
1982-11-13,367.613506690979,120.600249203327,0,0.12
1982-11-14,339.807287088394,120.389293204601,0,0.105
1982-11-15,324.513632429123,119.541571272115,0,0.115
1982-11-16,322.548066436768,108.029261891731,0.955,0.08
1982-11-17,387.6975299263,109.737793887564,0.52,0.1
1982-11-18,427.192606014252,112.83383752563,0.005,0.095
1982-11-19,440.985508090973,115.847390580522,0,0.1
1982-11-20,378.028399742126,114.197980977893,0.045,0.095
1982-11-21,333.137415355682,112.958906491146,0.03,0.09
1982-11-22,334.878652111053,114.4441814108,0.005,0.095
1982-11-23,331.931475440979,115.529256313443,0,0.09
1982-11-24,319.700180467606,116.199963313141,0.01,0.11
1982-11-25,304.59786690712,116.44090868982,0.01,0.11
1982-11-26,288.723229829788,116.849509648531,0.01,0.09
1982-11-27,274.268907821655,117.10036907649,0.015,0.085
1982-11-28,260.681117687225,117.194336737149,0.01,0.09
1982-11-29,242.637439340591,117.165534294625,0.01,0.115
1982-11-30,225.589006950378,116.372285522497,0,0.095
1982-12-01,209.629359731674,119.816722221798,0.065,0.08
1982-12-02,198.179122062683,119.691156489251,0,0.08
1982-12-03,188.843585483551,119.576707401489,0.005,0.08
1982-12-04,176.843265726089,119.36180426656,0,0.08
1982-12-05,165.545776937485,119.229964720447,0,0.08
1982-12-06,156.103863826752,118.984412563784,0.2,0.085
1982-12-07,154.487318353653,118.927868806315,0.18,0.095
1982-12-08,155.991559469223,118.999975594972,0.035,0.08
1982-12-09,155.807634716034,119.058837682084,0.115,0.08
1982-12-10,146.485298280716,118.931530330478,0.015,0.08
1982-12-11,137.5989426651,118.717880293165,0.01,0.09
1982-12-12,129.700432096481,118.585757550529,0.06,0.1
1982-12-13,122.453791007996,118.427693094844,0,0.105
1982-12-14,114.855575846672,118.36704122894,0,0.075
1982-12-15,107.218791730165,118.306606159131,0.01,0.08
1982-12-16,101.392488451004,118.243515826168,0.1,0.085
1982-12-17,95.3818230116367,117.850119945777,0.115,0.11
1982-12-18,91.8925404729843,117.823363545573,0,0.105
1982-12-19,88.7716634521484,117.673633763943,0,0.105
1982-12-20,84.4531177215576,117.647960501539,0,0.105
1982-12-21,79.4668907079697,117.325210581843,0,0.125
1982-12-22,73.355866150856,117.009699843773,0,0.115
1982-12-23,68.5294618587494,116.822943246131,0,0.1
1982-12-24,64.9458014974594,116.591370062553,0.02,0.09
1982-12-25,62.9642933731079,116.320212308504,0.015,0.08
1982-12-26,60.0328672952652,116.131385150909,0.15,0.08
1982-12-27,59.1813151092529,115.93390894924,0.05,0.09
1982-12-28,67.9467538757324,116.774369279082,0.01,0.09
1982-12-29,68.4734133367539,117.089058562297,0.005,0.095
1982-12-30,66.7875036334991,116.906393066735,0,0.09
1982-12-31,61.4169980783463,116.610029397819,0,0.1
1983-01-01,59.5882564926147,86.6162034269043,0.12,0.08
1983-01-02,61.2278635034561,86.7871342314049,0,0.09
1983-01-03,63.2306343002319,87.0234076830892,0.015,0.08
1983-01-04,60.6984284887314,86.9651830331324,0,0.085
1983-01-05,58.4364769506454,86.6663115446917,0.115,0.075
1983-01-06,62.5263325958252,87.0966295469243,0.16,0.06
1983-01-07,69.3985092611313,87.5539727097369,0.015,0.085
1983-01-08,77.9680358581543,88.2160721444077,0.205,0.08
1983-01-09,81.1035318126678,88.2895810238638,0.005,0.08
1983-01-10,104.485515485764,89.6260632615357,0.02,0.09
1983-01-11,102.395899520874,89.6014164497019,0.025,0.09
1983-01-12,96.661596036911,89.4235251244639,0,0.11
1983-01-13,92.3110833110809,89.2391857829773,0,0.12
1983-01-14,85.2289401626587,89.0093959382021,0,0.115
1983-01-15,79.9307147216797,88.8008761295746,0,0.115
1983-01-16,75.1357115402222,88.5507945123878,0,0.12
1983-01-17,70.8471921310425,88.3407261646378,0,0.12
1983-01-18,66.0365881662369,88.0000633818645,0,0.12
1983-01-19,60.9060194921494,87.7214597612256,0,0.105
1983-01-20,60.4853203887939,86.8199291924444,1.095,0.08
1983-01-21,124.533712810516,114.594397661571,1.595,0.085
1983-01-22,194.883479845047,105.794876188695,0.465,0.11
1983-01-23,298.334262382507,108.175425507685,0.58,0.08
1983-01-24,346.480495800018,107.992038787605,0.11,0.1
1983-01-25,341.768165086746,107.056943408012,0.005,0.105
1983-01-26,322.417976955414,106.616638609174,0,0.125
1983-01-27,303.618502729416,106.340157944085,0.13,0.13
1983-01-28,285.296644680023,106.419912614724,0.19,0.105
1983-01-29,274.441015222549,106.292509336478,0.005,0.115
1983-01-30,263.662983146667,105.525046570312,0,0.135
1983-01-31,242.902188856125,105.033217291798,0,0.13
1983-02-01,224.876094459534,105.086929728098,0,0.1
1983-02-02,208.193923002243,103.667614888608,0.31,0.12
1983-02-03,212.306651329041,100.115650318934,0.275,0.12
1983-02-04,208.875993162155,101.906383279734,0.025,0.115
1983-02-05,209.249988992691,102.552095161603,0,0.13
1983-02-06,196.421781801224,101.173614635122,0.07,0.12
1983-02-07,198.169467191696,96.5539053896455,0.775,0.11
1983-02-08,208.894107906342,99.1032177098349,0,0.115
1983-02-09,241.807747789383,101.266653126464,0,0.13
1983-02-10,223.325949621201,100.219640296816,0.675,0.13
1983-02-11,222.271193174362,99.0304132916549,0.38,0.12
1983-02-12,229.151261957169,98.2236780483169,1.42,0.105
1983-02-13,255.897591384888,98.0224028856522,0.93,0.115
1983-02-14,373.652936862946,101.092563658094,0.055,0.115
1983-02-15,399.353578746796,101.669508755209,0,0.14
1983-02-16,381.709561183929,101.334854496275,0.08,0.12
1983-02-17,387.077062381744,101.414704813683,0.805,0.115
1983-02-18,414.203026161194,101.913011781962,0.25,0.13
1983-02-19,411.530861461639,101.874014456831,0.28,0.1
1983-02-20,392.443717403412,101.511380674876,0.005,0.1
1983-02-21,374.56752280426,101.174198444075,0.055,0.11
1983-02-22,353.66495690155,100.794689458416,0,0.105
1983-02-23,338.426442993164,100.885989625841,0.015,0.1
1983-02-24,317.443384893417,100.906556479518,0,0.11
1983-02-25,294.050885185242,100.82148434131,0,0.14
1983-02-26,272.630183633804,100.721707694425,0,0.12
1983-02-27,262.843481361389,98.3205849351353,2.125,0.08
1983-02-28,292.77478925705,99.0188449884673,0.135,0.1
1983-03-01,395.562380664825,127.610089016195,0.035,0.125
1983-03-02,397.061760120392,127.619972470419,0,0.15
1983-03-03,370.109391956329,127.923642165327,0,0.155
1983-03-04,340.661741155624,128.247900689738,0,0.14
1983-03-05,313.664122449875,128.560575826179,0,0.11
1983-03-06,288.549556648254,128.835180836026,0,0.09
1983-03-07,269.507572998047,129.040917814389,0.12,0.12
1983-03-08,258.381443405151,129.149743423444,0.425,0.12
